danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,clusters_id
0.596,0.804,2,-5.187,1,0.0382,0.121,0.12,0.126,0.811,93.012,audio_features,14y5Fy7cN13mioe3SBnzH1,spotify:track:14y5Fy7cN13mioe3SBnzH1,https://api.spotify.com/v1/tracks/14y5Fy7cN13mioe3SBnzH1,https://api.spotify.com/v1/audio-analysis/14y5Fy7cN13mioe3SBnzH1,352640,4,6
0.878,0.496,6,-9.832,1,0.0464,0.39,0.275,0.0625,0.88,111.77,audio_features,1ABXkIv9ql3gOcbqij3IaQ,spotify:track:1ABXkIv9ql3gOcbqij3IaQ,https://api.spotify.com/v1/tracks/1ABXkIv9ql3gOcbqij3IaQ,https://api.spotify.com/v1/audio-analysis/1ABXkIv9ql3gOcbqij3IaQ,296960,4,6
0.444,0.0315,5,-27.13,1,0.0397,0.995,0.949,0.109,0.107,143.784,audio_features,4qW1WqsyYBi0mPjhzP2XpN,spotify:track:4qW1WqsyYBi0mPjhzP2XpN,https://api.spotify.com/v1/tracks/4qW1WqsyYBi0mPjhzP2XpN,https://api.spotify.com/v1/audio-analysis/4qW1WqsyYBi0mPjhzP2XpN,341360,3,5
0.628,0.888,7,-5.589,1,0.0884,0.229,0.346,0.0436,0.902,119.907,audio_features,3TQkJ9Ahe9OZ000ilHaLxc,spotify:track:3TQkJ9Ahe9OZ000ilHaLxc,https://api.spotify.com/v1/tracks/3TQkJ9Ahe9OZ000ilHaLxc,https://api.spotify.com/v1/audio-analysis/3TQkJ9Ahe9OZ000ilHaLxc,206777,4,6
0.349,0.921,9,-4.826,1,0.12,0.00444,0.875,0.0579,0.424,111.317,audio_features,4oGRZ3J9o56fPaL96y2NEH,spotify:track:4oGRZ3J9o56fPaL96y2NEH,https://api.spotify.com/v1/tracks/4oGRZ3J9o56fPaL96y2NEH,https://api.spotify.com/v1/audio-analysis/4oGRZ3J9o56fPaL96y2NEH,234547,4,1
0.409,0.959,9,-6.665,1,0.0567,0.0195,0.044,0.26,0.54,151.839,audio_features,0kvCUCNR9Y7joWyKnaFrSS,spotify:track:0kvCUCNR9Y7joWyKnaFrSS,https://api.spotify.com/v1/tracks/0kvCUCNR9Y7joWyKnaFrSS,https://api.spotify.com/v1/audio-analysis/0kvCUCNR9Y7joWyKnaFrSS,171973,4,0
0.425,0.00518,2,-35.335,0,0.056,0.995,0.913,0.0634,0.0975,126.244,audio_features,3a9odYDzFLsGZPvEeuDmM0,spotify:track:3a9odYDzFLsGZPvEeuDmM0,https://api.spotify.com/v1/tracks/3a9odYDzFLsGZPvEeuDmM0,https://api.spotify.com/v1/audio-analysis/3a9odYDzFLsGZPvEeuDmM0,284893,4,5
0.474,0.482,4,-6.746,0,0.0262,0.483,3.27e-06,0.115,0.172,147.376,audio_features,69fOcFyjsjZtUHyWGEQndl,spotify:track:69fOcFyjsjZtUHyWGEQndl,https://api.spotify.com/v1/tracks/69fOcFyjsjZtUHyWGEQndl,https://api.spotify.com/v1/audio-analysis/69fOcFyjsjZtUHyWGEQndl,271373,4,7
0.763,0.288,0,-14.778,1,0.0394,0.635,0.356,0.0934,0.734,96.53,audio_features,7LgdrYl0U4JAvIyMdSoSw0,spotify:track:7LgdrYl0U4JAvIyMdSoSw0,https://api.spotify.com/v1/tracks/7LgdrYl0U4JAvIyMdSoSw0,https://api.spotify.com/v1/audio-analysis/7LgdrYl0U4JAvIyMdSoSw0,288267,4,7
0.107,0.21,7,-18.282,0,0.0388,0.953,0.817,0.281,0.0388,91.227,audio_features,1l7bKxkdTymsFbxWzsK3vw,spotify:track:1l7bKxkdTymsFbxWzsK3vw,https://api.spotify.com/v1/tracks/1l7bKxkdTymsFbxWzsK3vw,https://api.spotify.com/v1/audio-analysis/1l7bKxkdTymsFbxWzsK3vw,226058,4,5
0.32,0.572,5,-11.133,0,0.0457,0.649,0.848,0.306,0.209,134.467,audio_features,7pD52hnB68bVwoZRIVqXiw,spotify:track:7pD52hnB68bVwoZRIVqXiw,https://api.spotify.com/v1/tracks/7pD52hnB68bVwoZRIVqXiw,https://api.spotify.com/v1/audio-analysis/7pD52hnB68bVwoZRIVqXiw,1128693,4,8
0.246,0.784,10,-4.789,0,0.0494,0.00107,0.85,0.221,0.403,106.431,audio_features,1vJbBjWM0DOkKDakuU5tfx,spotify:track:1vJbBjWM0DOkKDakuU5tfx,https://api.spotify.com/v1/tracks/1vJbBjWM0DOkKDakuU5tfx,https://api.spotify.com/v1/audio-analysis/1vJbBjWM0DOkKDakuU5tfx,307707,4,1
0.832,0.928,1,-4.589,0,0.0571,0.0512,0.000224,0.0658,0.788,126.046,audio_features,27K0tchvM5KszaSJEX7fj5,spotify:track:27K0tchvM5KszaSJEX7fj5,https://api.spotify.com/v1/tracks/27K0tchvM5KszaSJEX7fj5,https://api.spotify.com/v1/audio-analysis/27K0tchvM5KszaSJEX7fj5,182200,4,2
0.347,0.481,2,-14.785,1,0.0502,0.0864,0.831,0.684,0.0738,94.354,audio_features,4Ey7c6JidEv0GlEnGqUu65,spotify:track:4Ey7c6JidEv0GlEnGqUu65,https://api.spotify.com/v1/tracks/4Ey7c6JidEv0GlEnGqUu65,https://api.spotify.com/v1/audio-analysis/4Ey7c6JidEv0GlEnGqUu65,835432,3,1
0.294,0.775,2,-6.806,1,0.0546,0.000305,0.682,0.0932,0.109,142.004,audio_features,1DJdqAJmS4zYs5x60Mp7Dj,spotify:track:1DJdqAJmS4zYs5x60Mp7Dj,https://api.spotify.com/v1/tracks/1DJdqAJmS4zYs5x60Mp7Dj,https://api.spotify.com/v1/audio-analysis/1DJdqAJmS4zYs5x60Mp7Dj,311536,4,1
0.331,0.825,9,-6.015,1,0.0433,0.00556,0.115,0.195,0.344,81.146,audio_features,2lZnSpBPIzweAZpvNFC4rq,spotify:track:2lZnSpBPIzweAZpvNFC4rq,https://api.spotify.com/v1/tracks/2lZnSpBPIzweAZpvNFC4rq,https://api.spotify.com/v1/audio-analysis/2lZnSpBPIzweAZpvNFC4rq,245947,1,3
0.831,0.818,2,-7.827,1,0.0824,0.0245,0.000319,0.0892,0.819,95.022,audio_features,7lA5fdAcAfsiNbpjXulbeh,spotify:track:7lA5fdAcAfsiNbpjXulbeh,https://api.spotify.com/v1/tracks/7lA5fdAcAfsiNbpjXulbeh,https://api.spotify.com/v1/audio-analysis/7lA5fdAcAfsiNbpjXulbeh,212413,4,6
0.451,0.781,9,-9.196,1,0.0312,0.00145,0.646,0.164,0.525,75.913,audio_features,27IFsIaOgoIBUN2fonr7If,spotify:track:27IFsIaOgoIBUN2fonr7If,https://api.spotify.com/v1/tracks/27IFsIaOgoIBUN2fonr7If,https://api.spotify.com/v1/audio-analysis/27IFsIaOgoIBUN2fonr7If,192663,4,1
0.307,0.371,3,-8.498,1,0.0288,0.923,0.0253,0.11,0.189,115.241,audio_features,2kfGoV9a5dbSKCNmUWH2ZF,spotify:track:2kfGoV9a5dbSKCNmUWH2ZF,https://api.spotify.com/v1/tracks/2kfGoV9a5dbSKCNmUWH2ZF,https://api.spotify.com/v1/audio-analysis/2kfGoV9a5dbSKCNmUWH2ZF,255893,3,7
0.435,0.913,0,-3.802,0,0.0583,0.00535,0.0106,0.0373,0.54,105.137,audio_features,0IFKD7NCOqD6iHYWgiKUq6,spotify:track:0IFKD7NCOqD6iHYWgiKUq6,https://api.spotify.com/v1/tracks/0IFKD7NCOqD6iHYWgiKUq6,https://api.spotify.com/v1/audio-analysis/0IFKD7NCOqD6iHYWgiKUq6,239467,4,2
0.136,0.957,7,-5.784,1,0.068,6.34e-06,0.627,0.0928,0.531,155.877,audio_features,4mWHAAaY3IgoR0jpFlBh6X,spotify:track:4mWHAAaY3IgoR0jpFlBh6X,https://api.spotify.com/v1/tracks/4mWHAAaY3IgoR0jpFlBh6X,https://api.spotify.com/v1/audio-analysis/4mWHAAaY3IgoR0jpFlBh6X,262467,4,1
0.339,0.853,4,-7.568,0,0.135,0.000337,0.887,0.0734,0.398,125.475,audio_features,012cDDB9to15ruJJwCfPqy,spotify:track:012cDDB9to15ruJJwCfPqy,https://api.spotify.com/v1/tracks/012cDDB9to15ruJJwCfPqy,https://api.spotify.com/v1/audio-analysis/012cDDB9to15ruJJwCfPqy,182000,4,1
0.387,0.453,4,-11.105,0,0.0302,0.538,0.00844,0.106,0.721,149.504,audio_features,58031JLsaSsS237Jol9hrY,spotify:track:58031JLsaSsS237Jol9hrY,https://api.spotify.com/v1/tracks/58031JLsaSsS237Jol9hrY,https://api.spotify.com/v1/audio-analysis/58031JLsaSsS237Jol9hrY,180507,4,2
0.362,0.707,8,-8.212,0,0.189,0.249,0.0,0.339,0.251,74.997,audio_features,4jYmvctbprwdW4UVstgznq,spotify:track:4jYmvctbprwdW4UVstgznq,https://api.spotify.com/v1/tracks/4jYmvctbprwdW4UVstgznq,https://api.spotify.com/v1/audio-analysis/4jYmvctbprwdW4UVstgznq,243208,4,2
0.331,0.532,1,-12.497,0,0.0331,0.0203,0.00105,0.315,0.363,99.903,audio_features,0T7zraoBpNHSqwyr40UrNN,spotify:track:0T7zraoBpNHSqwyr40UrNN,https://api.spotify.com/v1/tracks/0T7zraoBpNHSqwyr40UrNN,https://api.spotify.com/v1/audio-analysis/0T7zraoBpNHSqwyr40UrNN,350124,4,2
0.449,0.61,4,-10.88,0,0.0306,0.158,0.807,0.172,0.948,157.864,audio_features,4TlEPmiw9TjRhydXvIB4YK,spotify:track:4TlEPmiw9TjRhydXvIB4YK,https://api.spotify.com/v1/tracks/4TlEPmiw9TjRhydXvIB4YK,https://api.spotify.com/v1/audio-analysis/4TlEPmiw9TjRhydXvIB4YK,132520,3,2
0.427,0.136,8,-16.962,0,0.0336,0.953,0.653,0.0765,0.185,138.105,audio_features,6VRgvci0hYokJguaBzGZmj,spotify:track:6VRgvci0hYokJguaBzGZmj,https://api.spotify.com/v1/tracks/6VRgvci0hYokJguaBzGZmj,https://api.spotify.com/v1/audio-analysis/6VRgvci0hYokJguaBzGZmj,325490,4,5
0.736,0.802,7,-8.527,1,0.0663,0.00149,0.0876,0.14,0.871,119.854,audio_features,2BcOZ4vOeu2qZowIHrvTYy,spotify:track:2BcOZ4vOeu2qZowIHrvTYy,https://api.spotify.com/v1/tracks/2BcOZ4vOeu2qZowIHrvTYy,https://api.spotify.com/v1/audio-analysis/2BcOZ4vOeu2qZowIHrvTYy,225973,4,6
0.64,0.389,9,-9.175,0,0.0402,0.812,0.0,0.126,0.465,115.699,audio_features,06gnXahS0RmFQ1S01TQwcy,spotify:track:06gnXahS0RmFQ1S01TQwcy,https://api.spotify.com/v1/tracks/06gnXahS0RmFQ1S01TQwcy,https://api.spotify.com/v1/audio-analysis/06gnXahS0RmFQ1S01TQwcy,258613,3,7
0.262,0.886,1,-9.392,1,0.0336,3.11e-06,0.368,0.188,0.965,152.09,audio_features,0hUit24g1EIoATdKYWUiRj,spotify:track:0hUit24g1EIoATdKYWUiRj,https://api.spotify.com/v1/tracks/0hUit24g1EIoATdKYWUiRj,https://api.spotify.com/v1/audio-analysis/0hUit24g1EIoATdKYWUiRj,115813,4,0
0.277,0.0928,10,-24.75,0,0.0453,0.963,7.41e-06,0.106,0.0619,86.85,audio_features,7DKv6FjD4xxeT4ZmEdec9W,spotify:track:7DKv6FjD4xxeT4ZmEdec9W,https://api.spotify.com/v1/tracks/7DKv6FjD4xxeT4ZmEdec9W,https://api.spotify.com/v1/audio-analysis/7DKv6FjD4xxeT4ZmEdec9W,250493,3,5
0.762,0.527,1,-7.266,0,0.203,0.206,0.0086,0.0963,0.516,77.493,audio_features,0FhfNle9FovXRL03awCJbe,spotify:track:0FhfNle9FovXRL03awCJbe,https://api.spotify.com/v1/tracks/0FhfNle9FovXRL03awCJbe,https://api.spotify.com/v1/audio-analysis/0FhfNle9FovXRL03awCJbe,222269,4,2
0.28,0.986,0,-7.012,1,0.115,3.73e-05,0.688,0.071,0.16,91.025,audio_features,0WSRrGVg1gO33MKIBPgBV2,spotify:track:0WSRrGVg1gO33MKIBPgBV2,https://api.spotify.com/v1/tracks/0WSRrGVg1gO33MKIBPgBV2,https://api.spotify.com/v1/audio-analysis/0WSRrGVg1gO33MKIBPgBV2,284507,4,1
0.636,0.942,2,-3.47,1,0.0373,0.193,5.42e-05,0.386,0.581,110.028,audio_features,4V6XEuRKywWL5ke5KfBZeW,spotify:track:4V6XEuRKywWL5ke5KfBZeW,https://api.spotify.com/v1/tracks/4V6XEuRKywWL5ke5KfBZeW,https://api.spotify.com/v1/audio-analysis/4V6XEuRKywWL5ke5KfBZeW,299573,4,6
0.501,0.894,7,-5.229,1,0.0691,0.0134,3.74e-05,0.49,0.544,113.068,audio_features,3C8N967jOkNSS2arlTEjWA,spotify:track:3C8N967jOkNSS2arlTEjWA,https://api.spotify.com/v1/tracks/3C8N967jOkNSS2arlTEjWA,https://api.spotify.com/v1/audio-analysis/3C8N967jOkNSS2arlTEjWA,228184,4,9
0.637,0.379,9,-9.386,0,0.0304,0.488,0.00877,0.0732,0.206,119.981,audio_features,2ddBmPuKFtJxscxFDwbv4P,spotify:track:2ddBmPuKFtJxscxFDwbv4P,https://api.spotify.com/v1/tracks/2ddBmPuKFtJxscxFDwbv4P,https://api.spotify.com/v1/audio-analysis/2ddBmPuKFtJxscxFDwbv4P,218852,4,7
0.787,0.503,0,-6.872,0,0.0538,0.226,0.143,0.0798,0.737,133.968,audio_features,0ATjqbhPvD0JMAxEbdIXJL,spotify:track:0ATjqbhPvD0JMAxEbdIXJL,https://api.spotify.com/v1/tracks/0ATjqbhPvD0JMAxEbdIXJL,https://api.spotify.com/v1/audio-analysis/0ATjqbhPvD0JMAxEbdIXJL,219589,4,2
0.68,0.595,0,-8.694,1,0.0555,0.144,8.37e-05,0.165,0.497,120.14,audio_features,1RwAZHrkHDr3JzjJ1in7xQ,spotify:track:1RwAZHrkHDr3JzjJ1in7xQ,https://api.spotify.com/v1/tracks/1RwAZHrkHDr3JzjJ1in7xQ,https://api.spotify.com/v1/audio-analysis/1RwAZHrkHDr3JzjJ1in7xQ,193503,4,6
0.515,0.333,1,-15.694,1,0.031,0.00737,0.755,0.111,0.0313,98.477,audio_features,7DUe38yoolwMHeTT8nDWDP,spotify:track:7DUe38yoolwMHeTT8nDWDP,https://api.spotify.com/v1/tracks/7DUe38yoolwMHeTT8nDWDP,https://api.spotify.com/v1/audio-analysis/7DUe38yoolwMHeTT8nDWDP,248840,4,1
0.381,0.56,1,-14.873,1,0.054,0.0568,0.575,0.0859,0.2,98.188,audio_features,1Nfbvs0AisIGkJh1h2yQPv,spotify:track:1Nfbvs0AisIGkJh1h2yQPv,https://api.spotify.com/v1/tracks/1Nfbvs0AisIGkJh1h2yQPv,https://api.spotify.com/v1/audio-analysis/1Nfbvs0AisIGkJh1h2yQPv,253733,4,1
0.591,0.847,7,-4.963,1,0.0642,0.00971,0.000124,0.176,0.64,104.004,audio_features,0fsuyQqz1nuYtfosExYeeY,spotify:track:0fsuyQqz1nuYtfosExYeeY,https://api.spotify.com/v1/tracks/0fsuyQqz1nuYtfosExYeeY,https://api.spotify.com/v1/audio-analysis/0fsuyQqz1nuYtfosExYeeY,235840,4,6
0.572,0.746,7,-4.462,1,0.0244,0.198,0.0,0.125,0.451,99.067,audio_features,6f4xbgWKdECm1QyTGEm1ua,spotify:track:6f4xbgWKdECm1QyTGEm1ua,https://api.spotify.com/v1/tracks/6f4xbgWKdECm1QyTGEm1ua,https://api.spotify.com/v1/audio-analysis/6f4xbgWKdECm1QyTGEm1ua,219267,4,6
0.502,0.716,7,-4.439,1,0.0587,0.291,0.0,0.246,0.629,169.952,audio_features,0YluQbohKagpsdkZF4tlzK,spotify:track:0YluQbohKagpsdkZF4tlzK,https://api.spotify.com/v1/tracks/0YluQbohKagpsdkZF4tlzK,https://api.spotify.com/v1/audio-analysis/0YluQbohKagpsdkZF4tlzK,238427,4,0
0.472,0.57,2,-5.692,0,0.0247,0.116,0.000225,0.122,0.0479,87.041,audio_features,5DPpxLbKQL5b8VS1gULPdX,spotify:track:5DPpxLbKQL5b8VS1gULPdX,https://api.spotify.com/v1/tracks/5DPpxLbKQL5b8VS1gULPdX,https://api.spotify.com/v1/audio-analysis/5DPpxLbKQL5b8VS1gULPdX,264327,3,2
0.314,0.0758,3,-21.948,1,0.0421,0.992,0.927,0.0917,0.242,116.466,audio_features,1GTSjgq99b7Zo3HF8lDW0k,spotify:track:1GTSjgq99b7Zo3HF8lDW0k,https://api.spotify.com/v1/tracks/1GTSjgq99b7Zo3HF8lDW0k,https://api.spotify.com/v1/audio-analysis/1GTSjgq99b7Zo3HF8lDW0k,409040,4,5
0.687,0.923,2,-7.592,1,0.0549,0.22,3.08e-06,0.3,0.71,112.51,audio_features,66grIvFLGrI4tNhggO2DAd,spotify:track:66grIvFLGrI4tNhggO2DAd,https://api.spotify.com/v1/tracks/66grIvFLGrI4tNhggO2DAd,https://api.spotify.com/v1/audio-analysis/66grIvFLGrI4tNhggO2DAd,280547,4,6
0.654,0.629,2,-8.293,1,0.0469,0.00973,0.0,0.973,0.742,84.192,audio_features,6N9gWkX9a96pF9UoRBG6YE,spotify:track:6N9gWkX9a96pF9UoRBG6YE,https://api.spotify.com/v1/tracks/6N9gWkX9a96pF9UoRBG6YE,https://api.spotify.com/v1/audio-analysis/6N9gWkX9a96pF9UoRBG6YE,195173,4,9
0.702,0.785,9,-6.466,1,0.0284,0.113,0.0,0.152,0.899,117.998,audio_features,2353vVu9DwyoFChZxjASob,spotify:track:2353vVu9DwyoFChZxjASob,https://api.spotify.com/v1/tracks/2353vVu9DwyoFChZxjASob,https://api.spotify.com/v1/audio-analysis/2353vVu9DwyoFChZxjASob,260373,4,6
0.198,0.927,11,-3.445,0,0.0633,0.0233,0.829,0.12,0.413,119.893,audio_features,2LVImto7ppiU2D7OBoJ3hu,spotify:track:2LVImto7ppiU2D7OBoJ3hu,https://api.spotify.com/v1/tracks/2LVImto7ppiU2D7OBoJ3hu,https://api.spotify.com/v1/audio-analysis/2LVImto7ppiU2D7OBoJ3hu,288720,4,1
0.335,0.487,9,-9.114,1,0.0313,0.723,0.000386,0.138,0.271,140.627,audio_features,1JSfuAxXhDGoFP9TYeGBgC,spotify:track:1JSfuAxXhDGoFP9TYeGBgC,https://api.spotify.com/v1/tracks/1JSfuAxXhDGoFP9TYeGBgC,https://api.spotify.com/v1/audio-analysis/1JSfuAxXhDGoFP9TYeGBgC,241267,3,7
0.738,0.547,8,-12.254,1,0.0764,0.61,0.107,0.361,0.809,98.029,audio_features,4Vwh5VLd3D3RGshozkIA90,spotify:track:4Vwh5VLd3D3RGshozkIA90,https://api.spotify.com/v1/tracks/4Vwh5VLd3D3RGshozkIA90,https://api.spotify.com/v1/audio-analysis/4Vwh5VLd3D3RGshozkIA90,347973,4,6
0.266,0.95,1,-8.567,1,0.126,0.000521,0.915,0.0592,0.225,140.552,audio_features,1ruzXb7nJYPa6reHQT1ZrJ,spotify:track:1ruzXb7nJYPa6reHQT1ZrJ,https://api.spotify.com/v1/tracks/1ruzXb7nJYPa6reHQT1ZrJ,https://api.spotify.com/v1/audio-analysis/1ruzXb7nJYPa6reHQT1ZrJ,223933,4,1
0.673,0.722,6,-8.536,0,0.0309,0.107,0.0,0.305,0.816,102.695,audio_features,52QRIheaefNCUA4HdEGpAo,spotify:track:52QRIheaefNCUA4HdEGpAo,https://api.spotify.com/v1/tracks/52QRIheaefNCUA4HdEGpAo,https://api.spotify.com/v1/audio-analysis/52QRIheaefNCUA4HdEGpAo,240280,4,2
0.316,0.29,2,-16.097,1,0.0381,0.931,0.848,0.118,0.207,79.389,audio_features,3LN8tgWXkXXWfgb0SjC2iN,spotify:track:3LN8tgWXkXXWfgb0SjC2iN,https://api.spotify.com/v1/tracks/3LN8tgWXkXXWfgb0SjC2iN,https://api.spotify.com/v1/audio-analysis/3LN8tgWXkXXWfgb0SjC2iN,343987,4,5
0.625,0.949,5,-4.532,0,0.0436,0.0523,1.13e-05,0.675,0.711,188.037,audio_features,4B6zuQQGChvjcJRnJdT2AH,spotify:track:4B6zuQQGChvjcJRnJdT2AH,https://api.spotify.com/v1/tracks/4B6zuQQGChvjcJRnJdT2AH,https://api.spotify.com/v1/audio-analysis/4B6zuQQGChvjcJRnJdT2AH,211847,4,9
0.352,0.587,0,-12.272,1,0.101,0.0732,0.711,0.267,0.412,164.578,audio_features,2z34AUAlDL5ZVjZpCNqwD1,spotify:track:2z34AUAlDL5ZVjZpCNqwD1,https://api.spotify.com/v1/tracks/2z34AUAlDL5ZVjZpCNqwD1,https://api.spotify.com/v1/audio-analysis/2z34AUAlDL5ZVjZpCNqwD1,528133,3,1
0.435,0.93,4,-6.633,1,0.0368,0.00457,1.87e-06,0.564,0.923,117.667,audio_features,25B1R9haaC0BNEamfYIMxs,spotify:track:25B1R9haaC0BNEamfYIMxs,https://api.spotify.com/v1/tracks/25B1R9haaC0BNEamfYIMxs,https://api.spotify.com/v1/audio-analysis/25B1R9haaC0BNEamfYIMxs,239213,4,9
0.316,0.00494,2,-35.333,0,0.0594,0.995,0.919,0.0632,0.108,58.03,audio_features,0ZOYHpPzvDCNjtrDHkk9Dt,spotify:track:0ZOYHpPzvDCNjtrDHkk9Dt,https://api.spotify.com/v1/tracks/0ZOYHpPzvDCNjtrDHkk9Dt,https://api.spotify.com/v1/audio-analysis/0ZOYHpPzvDCNjtrDHkk9Dt,284893,4,5
0.467,0.713,4,-6.349,0,0.0282,0.000271,1.45e-05,0.149,0.34,87.966,audio_features,2C1m7Lw5cUpFWUkN6Tovik,spotify:track:2C1m7Lw5cUpFWUkN6Tovik,https://api.spotify.com/v1/tracks/2C1m7Lw5cUpFWUkN6Tovik,https://api.spotify.com/v1/audio-analysis/2C1m7Lw5cUpFWUkN6Tovik,239587,4,2
0.509,0.871,2,-3.318,1,0.0526,0.0545,0.00806,0.0245,0.776,184.469,audio_features,6kTW75dPGXdK1h4ZmqqNXF,spotify:track:6kTW75dPGXdK1h4ZmqqNXF,https://api.spotify.com/v1/tracks/6kTW75dPGXdK1h4ZmqqNXF,https://api.spotify.com/v1/audio-analysis/6kTW75dPGXdK1h4ZmqqNXF,324653,4,0
0.0604,0.0898,4,-22.09,0,0.0419,0.98,0.919,0.0933,0.0347,52.07,audio_features,3wnSHCMTtD1fxwOzTc5Gdh,spotify:track:3wnSHCMTtD1fxwOzTc5Gdh,https://api.spotify.com/v1/tracks/3wnSHCMTtD1fxwOzTc5Gdh,https://api.spotify.com/v1/audio-analysis/3wnSHCMTtD1fxwOzTc5Gdh,232871,4,5
0.356,0.435,7,-12.897,0,0.0272,0.147,0.829,0.126,0.606,96.3,audio_features,5SqI5ZKlSlCZ7MJKUb2UY2,spotify:track:5SqI5ZKlSlCZ7MJKUb2UY2,https://api.spotify.com/v1/tracks/5SqI5ZKlSlCZ7MJKUb2UY2,https://api.spotify.com/v1/audio-analysis/5SqI5ZKlSlCZ7MJKUb2UY2,411200,4,1
0.244,0.671,1,-4.794,1,0.0366,1.91e-06,0.957,0.108,0.203,125.304,audio_features,3eOoMwAVrEUXx0YNNBUGcS,spotify:track:3eOoMwAVrEUXx0YNNBUGcS,https://api.spotify.com/v1/tracks/3eOoMwAVrEUXx0YNNBUGcS,https://api.spotify.com/v1/audio-analysis/3eOoMwAVrEUXx0YNNBUGcS,399067,4,1
0.214,0.377,0,-22.683,1,0.0491,0.988,0.935,0.124,0.541,83.415,audio_features,5Mcq3Lu827KpjGI2uMIIuq,spotify:track:5Mcq3Lu827KpjGI2uMIIuq,https://api.spotify.com/v1/tracks/5Mcq3Lu827KpjGI2uMIIuq,https://api.spotify.com/v1/audio-analysis/5Mcq3Lu827KpjGI2uMIIuq,36067,4,5
0.505,0.459,7,-13.834,1,0.0819,0.0894,0.852,0.675,0.342,118.578,audio_features,4I2J5tTciFH9rxjO5m0uf0,spotify:track:4I2J5tTciFH9rxjO5m0uf0,https://api.spotify.com/v1/tracks/4I2J5tTciFH9rxjO5m0uf0,https://api.spotify.com/v1/audio-analysis/4I2J5tTciFH9rxjO5m0uf0,1435300,4,8
0.796,0.551,6,-6.942,0,0.41,0.423,0.0,0.117,0.297,203.983,audio_features,12XlOlhXz0LH3YndPhanFu,spotify:track:12XlOlhXz0LH3YndPhanFu,https://api.spotify.com/v1/tracks/12XlOlhXz0LH3YndPhanFu,https://api.spotify.com/v1/audio-analysis/12XlOlhXz0LH3YndPhanFu,173115,4,4
0.488,0.538,9,-14.129,1,0.551,0.832,0.0,0.922,0.358,140.64,audio_features,6DdGbfsx9XkemuWO7OOjX1,spotify:track:6DdGbfsx9XkemuWO7OOjX1,https://api.spotify.com/v1/tracks/6DdGbfsx9XkemuWO7OOjX1,https://api.spotify.com/v1/audio-analysis/6DdGbfsx9XkemuWO7OOjX1,176027,4,4
0.565,0.307,9,-14.27,0,0.0403,0.834,0.925,0.125,0.507,121.619,audio_features,0MZ7p6un0inDbapCDPPIcP,spotify:track:0MZ7p6un0inDbapCDPPIcP,https://api.spotify.com/v1/tracks/0MZ7p6un0inDbapCDPPIcP,https://api.spotify.com/v1/audio-analysis/0MZ7p6un0inDbapCDPPIcP,168698,3,5
0.116,0.97,9,-6.338,1,0.0842,4.7e-05,0.194,0.713,0.201,165.724,audio_features,7rBdRufM35KzsadfCRBFfI,spotify:track:7rBdRufM35KzsadfCRBFfI,https://api.spotify.com/v1/tracks/7rBdRufM35KzsadfCRBFfI,https://api.spotify.com/v1/audio-analysis/7rBdRufM35KzsadfCRBFfI,164347,4,9
0.361,0.171,10,-13.096,1,0.0338,0.891,0.0,0.295,0.42,166.112,audio_features,7Jv0DExnLwItv5yVTBWelP,spotify:track:7Jv0DExnLwItv5yVTBWelP,https://api.spotify.com/v1/tracks/7Jv0DExnLwItv5yVTBWelP,https://api.spotify.com/v1/audio-analysis/7Jv0DExnLwItv5yVTBWelP,230827,4,7
0.617,0.199,3,-13.65,1,0.0428,0.858,0.0,0.152,0.21,149.063,audio_features,7CY4PGGa5KHnY3mzM0r8Vz,spotify:track:7CY4PGGa5KHnY3mzM0r8Vz,https://api.spotify.com/v1/tracks/7CY4PGGa5KHnY3mzM0r8Vz,https://api.spotify.com/v1/audio-analysis/7CY4PGGa5KHnY3mzM0r8Vz,213867,4,7
0.471,0.968,7,-7.594,1,0.0553,4.93e-05,0.695,0.103,0.219,91.611,audio_features,0H4qbQCx0faxxASFIItkBU,spotify:track:0H4qbQCx0faxxASFIItkBU,https://api.spotify.com/v1/tracks/0H4qbQCx0faxxASFIItkBU,https://api.spotify.com/v1/audio-analysis/0H4qbQCx0faxxASFIItkBU,221640,4,1
0.186,0.503,6,-17.703,1,0.125,0.824,0.857,0.13,0.0361,144.351,audio_features,4KxxVfjdSnv723VdVY3suD,spotify:track:4KxxVfjdSnv723VdVY3suD,https://api.spotify.com/v1/tracks/4KxxVfjdSnv723VdVY3suD,https://api.spotify.com/v1/audio-analysis/4KxxVfjdSnv723VdVY3suD,146613,5,5
0.277,0.901,5,-6.633,1,0.171,0.194,0.0,0.52,0.522,144.234,audio_features,7ckisoq1okdba2Gq1UmeRo,spotify:track:7ckisoq1okdba2Gq1UmeRo,https://api.spotify.com/v1/tracks/7ckisoq1okdba2Gq1UmeRo,https://api.spotify.com/v1/audio-analysis/7ckisoq1okdba2Gq1UmeRo,166861,4,9
